136.148071,0.000000
136.362305,0.000000
136.571045,0.000000
136.785278,0.000000
136.994019,0.000000
137.208252,0.000000
137.416992,0.000000
137.625732,0.000000
137.839966,0.000000
138.048706,0.000000
138.262939,0.000000
138.471680,0.000000
138.685913,0.000000
138.894653,0.000000
139.108887,0.000000
139.317627,0.000000
139.531860,0.000000
139.740601,0.000000
139.954834,0.000000
140.163574,0.000000
140.372314,0.000000
140.586548,0.000000
140.795288,0.000000
141.009521,0.000000
141.218262,0.000000
141.432495,0.000000
141.641235,0.000000
141.855469,0.000000
142.064209,0.000000
142.278442,0.000000
142.487183,0.000000
142.701416,0.000000
142.910156,0.000000
143.118896,0.000000
143.333130,0.000000
143.541870,0.000000
143.756104,0.000000
143.964844,0.000000
144.179077,0.000000
144.387817,0.000000
144.602051,0.000000
144.810791,0.000000
145.025024,0.000000
145.233765,0.000000
145.442505,0.000000
145.656738,0.000000
145.865479,0.000000
146.079712,0.000000
146.288452,0.000000
146.502686,0.000000
146.711426,0.000000
146.925659,0.000000
147.134399,0.000000
147.348633,0.000000
147.557373,0.000000
147.771606,0.000000
147.980347,0.000000
148.189087,0.000000
148.403320,0.000000
148.612061,0.000000
148.826294,0.000000
149.035034,0.000000
149.249268,0.000000
149.458008,0.000000
149.672241,0.000000
149.880981,0.000000
